lineId,season,name,team,position,situation,games_played,icetime,iceTimeRank,xGoalsPercentage,corsiPercentage,fenwickPercentage,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
84746738476931,2022,Brodie-Mccabe,TOR,pairing,5on5,11,8686.0,36.0,0.52,0.45,0.45,59.16,5.23,4.16,13.8,2.03,33.93,24.85,4.99,5.09,4.86,59.0,25.0,36.0,120.0,3.0,5.0,0.0,10.0,2.0,31.0,33.0,56.0,81.0,8.0,16.0,67.0,121.0,29.0,25.0,65.0,15.0,4.0,1.93,1.97,1.32,2.0,1.0,0.0,117.39,84.0,82.15,17.0,0.87,1.22,1.22,4.88,4.8,4.73,74.21,4.92,5.02,18.81,2.49,42.13,30.62,4.86,4.93,4.87,62.0,42.0,41.0,145.0,6.0,3.0,0.0,16.0,3.0,39.0,37.0,56.0,98.0,8.0,16.0,66.0,119.0,29.0,20.0,80.0,23.0,1.0,2.03,2.59,0.3,5.0,1.0,0.0,145.22,104.0,105.05,13.0,1.04,0.46,0.46,5.5,5.5,5.44
847653984779648478403,2022,Barbashev-Eichel-Marchessault,VGK,line,5on5,22,12416.0,50.0,0.58,0.48,0.5,120.74,12.59,8.49,27.96,3.94,64.99,47.04,11.86,12.85,12.09,120.0,45.0,66.0,231.0,16.0,12.0,3.0,19.0,9.0,59.0,50.0,104.0,149.0,13.0,26.0,107.0,117.0,33.0,44.0,114.0,35.0,16.0,3.68,4.18,4.74,4.0,7.0,5.0,237.1,165.0,168.94,20.0,1.78,3.37,3.37,10.99,11.21,10.87,120.92,9.06,7.76,31.61,4.08,65.17,48.32,8.78,9.04,8.75,122.0,44.0,86.0,252.0,6.0,12.0,0.0,24.0,5.0,62.0,57.0,116.0,160.0,22.0,46.0,110.0,115.0,30.0,30.0,132.0,26.0,8.0,3.59,3.31,2.16,5.0,1.0,0.0,246.53,166.0,163.58,13.0,1.6,2.45,2.45,8.21,8.19,8.1
847576884775058479987,2022,Schwartz-Wennberg-Geekie,SEA,line,5on5,13,5562.0,56.0,0.48,0.5,0.5,49.56,4.07,3.26,13.87,1.92,26.88,20.01,3.88,4.15,3.95,41.0,29.0,34.0,104.0,5.0,7.0,2.0,9.0,1.0,27.0,21.0,36.0,65.0,8.0,16.0,65.0,59.0,18.0,4.0,53.0,13.0,4.0,1.4,1.49,1.18,3.0,1.0,1.0,106.96,70.0,71.53,1.0,0.69,1.46,1.46,3.3,3.35,3.29,50.48,4.44,3.36,13.2,1.69,27.24,19.07,4.29,4.39,4.24,42.0,27.0,34.0,103.0,4.0,6.0,1.0,8.0,3.0,21.0,27.0,38.0,65.0,7.0,14.0,62.0,59.0,13.0,10.0,53.0,9.0,7.0,1.43,1.11,1.91,1.0,2.0,1.0,101.37,69.0,68.05,4.0,0.7,1.39,1.39,3.75,3.68,3.64
84773698478840,2022,Soucy-Borgen,SEA,pairing,5on5,12,623.0,100.0,0.62,0.38,0.4,4.73,0.77,0.38,1.2,0.2,2.05,1.39,0.64,0.78,0.64,5.0,1.0,2.0,8.0,0.0,2.0,0.0,1.0,0.0,2.0,1.0,5.0,6.0,2.0,4.0,4.0,11.0,2.0,1.0,4.0,0.0,2.0,0.12,0.0,0.65,0.0,0.0,0.0,8.24,6.0,6.11,0.0,0.08,0.65,0.65,0.2,0.2,0.18,6.06,0.47,0.34,1.51,0.22,3.83,2.63,0.45,0.45,0.44,4.0,5.0,4.0,13.0,0.0,1.0,0.0,1.0,1.0,2.0,4.0,4.0,9.0,1.0,2.0,3.0,6.0,3.0,2.0,7.0,2.0,0.0,0.14,0.33,0.0,0.0,0.0,0.0,12.69,9.0,8.99,1.0,0.07,0.17,0.17,0.36,0.36,0.35
847629284794078480002,2022,Bratt-Hischier-Palat,NJD,line,5on5,7,2292.0,77.0,0.72,0.62,0.62,31.26,3.3,2.16,8.99,1.17,13.5,9.88,2.83,3.4,2.91,28.0,11.0,11.0,50.0,1.0,7.0,0.0,2.0,0.0,12.0,17.0,27.0,38.0,1.0,2.0,32.0,18.0,6.0,8.0,24.0,10.0,5.0,0.71,1.2,1.39,0.0,0.0,1.0,52.59,39.0,40.28,6.0,0.46,1.48,1.62,2.14,2.2,2.03,17.07,1.31,1.05,4.22,0.58,9.97,6.86,1.29,1.3,1.27,17.0,7.0,7.0,31.0,3.0,0.0,0.0,2.0,0.0,11.0,8.0,14.0,21.0,0.0,0.0,18.0,20.0,9.0,4.0,18.0,4.0,2.0,0.33,0.47,0.51,1.0,1.0,1.0,30.74,24.0,24.04,3.0,0.22,0.0,0.0,1.53,1.51,1.49
847576084757868476454,2022,Hyman-Bjugstad-Nugent-Hopkins,EDM,line,5on5,7,1737.0,54.0,0.19,0.23,0.26,6.2,0.46,0.4,1.61,0.2,3.75,2.58,0.44,0.48,0.46,6.0,3.0,3.0,12.0,2.0,1.0,0.0,2.0,0.0,4.0,0.0,4.0,7.0,3.0,6.0,17.0,29.0,4.0,2.0,8.0,1.0,0.0,0.28,0.17,0.0,1.0,1.0,0.0,12.96,9.0,9.51,2.0,0.08,0.04,0.04,0.5,0.52,0.5,19.01,1.9,1.41,4.34,0.62,10.34,7.38,1.83,1.81,1.75,22.0,4.0,15.0,41.0,1.0,2.0,0.0,7.0,2.0,9.0,5.0,21.0,25.0,2.0,4.0,19.0,17.0,4.0,7.0,16.0,8.0,2.0,0.52,0.91,0.47,0.0,1.0,0.0,38.5,26.0,24.59,7.0,0.3,0.28,0.28,1.91,1.83,1.78
847749284784208478542,2022,Rodrigues-Mackinnon-Rantanen,COL,line,5on5,5,1214.0,33.0,0.66,0.6,0.59,19.96,2.07,1.24,5.31,0.65,9.28,7.45,2.02,2.02,1.97,21.0,5.0,10.0,36.0,3.0,3.0,1.0,1.0,0.0,9.0,10.0,18.0,23.0,0.0,0.0,12.0,6.0,4.0,6.0,19.0,3.0,4.0,0.47,0.39,1.21,0.0,2.0,1.0,34.43,26.0,25.05,2.0,0.26,0.99,0.99,1.34,1.32,1.31,13.21,1.08,0.87,3.73,0.49,6.96,4.88,1.02,1.14,1.07,11.0,7.0,6.0,24.0,1.0,1.0,1.0,3.0,1.0,8.0,4.0,10.0,17.0,0.0,0.0,13.0,13.0,3.0,3.0,13.0,4.0,1.0,0.3,0.47,0.31,0.0,0.0,1.0,25.25,18.0,18.86,2.0,0.18,0.31,0.31,0.96,0.99,0.98
847793984793188482720,2022,Knies-Matthews-Nylander,TOR,line,5on5,5,740.0,53.0,0.58,0.44,0.59,7.33,0.6,0.45,1.66,0.2,4.08,3.01,0.6,0.58,0.58,7.0,3.0,2.0,12.0,0.0,0.0,0.0,2.0,0.0,2.0,6.0,7.0,10.0,1.0,2.0,7.0,6.0,5.0,2.0,8.0,1.0,1.0,0.24,0.13,0.23,0.0,0.0,0.0,11.98,10.0,9.91,1.0,0.09,0.0,0.0,0.7,0.67,0.67,5.18,0.43,0.34,1.43,0.14,2.74,1.92,0.43,0.42,0.42,3.0,4.0,8.0,15.0,1.0,1.0,1.0,0.0,1.0,3.0,1.0,2.0,6.0,1.0,2.0,7.0,9.0,3.0,1.0,6.0,0.0,1.0,0.12,0.0,0.31,0.0,0.0,1.0,14.71,7.0,6.88,1.0,0.07,0.31,0.31,0.19,0.19,0.19
847166984746138479344,2022,Stastny-Stepan-Puljujarvi,CAR,line,5on5,6,3023.0,17.0,0.66,0.61,0.62,30.94,2.2,1.98,7.99,1.05,17.89,12.9,2.15,2.14,2.09,30.0,14.0,18.0,62.0,2.0,4.0,0.0,7.0,0.0,20.0,11.0,28.0,42.0,3.0,6.0,39.0,28.0,5.0,10.0,36.0,6.0,2.0,0.84,0.79,0.57,1.0,1.0,0.0,61.15,44.0,43.57,5.0,0.4,0.6,0.6,2.0,1.95,1.92,18.82,1.15,1.04,4.83,0.63,10.98,8.36,1.15,1.14,1.14,20.0,7.0,12.0,39.0,5.0,0.0,0.0,5.0,1.0,3.0,13.0,15.0,22.0,2.0,4.0,30.0,40.0,5.0,9.0,23.0,4.0,0.0,0.64,0.51,0.0,1.0,4.0,0.0,38.87,27.0,27.03,6.0,0.21,0.0,0.0,1.36,1.35,1.35
847353384764748480039,2022,Necas-Staal-Noesen,CAR,line,5on5,7,726.0,107.0,0.38,0.44,0.35,4.56,0.48,0.24,1.33,0.13,2.24,1.57,0.42,0.48,0.42,3.0,3.0,5.0,11.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,3.0,6.0,0.0,0.0,8.0,9.0,2.0,1.0,4.0,1.0,1.0,0.05,0.14,0.29,0.0,0.0,0.0,10.79,6.0,5.97,0.0,0.05,0.0,0.0,0.53,0.53,0.47,7.8,0.77,0.56,2.07,0.27,4.4,2.92,0.75,0.77,0.75,6.0,5.0,3.0,14.0,0.0,1.0,0.0,1.0,0.0,7.0,2.0,6.0,11.0,0.0,0.0,8.0,6.0,1.0,2.0,9.0,0.0,2.0,0.27,0.0,0.5,0.0,0.0,0.0,14.52,11.0,11.38,2.0,0.12,0.22,0.22,0.66,0.66,0.65
84768798481598,2022,Broberg-Ceci,EDM,pairing,5on5,7,781.0,59.0,0.3,0.45,0.47,5.59,0.4,0.31,1.37,0.18,3.08,2.66,0.4,0.42,0.42,7.0,1.0,2.0,10.0,0.0,0.0,0.0,3.0,0.0,4.0,1.0,7.0,8.0,3.0,9.0,8.0,20.0,3.0,2.0,6.0,1.0,1.0,0.11,0.09,0.2,0.0,0.0,0.0,10.37,8.0,8.02,1.0,0.07,0.0,0.0,0.47,0.49,0.49,7.1,0.92,0.54,1.58,0.2,3.37,2.38,0.92,0.92,0.91,4.0,5.0,3.0,12.0,0.0,0.0,0.0,1.0,0.0,5.0,3.0,4.0,9.0,2.0,7.0,3.0,8.0,2.0,4.0,4.0,3.0,2.0,0.13,0.38,0.42,0.0,0.0,0.0,11.64,9.0,8.89,4.0,0.12,0.0,0.0,1.04,1.03,1.03
84769238480860,2022,Bahl-Severson,NJD,pairing,5on5,10,5182.0,42.0,0.48,0.51,0.48,39.29,3.65,2.63,9.28,1.32,20.27,15.84,3.52,3.68,3.56,37.0,16.0,30.0,83.0,2.0,5.0,1.0,2.0,0.0,22.0,22.0,35.0,51.0,10.0,23.0,30.0,49.0,21.0,20.0,34.0,18.0,1.0,1.06,2.38,0.2,0.0,1.0,1.0,82.64,53.0,52.79,11.0,0.55,0.8,0.8,3.4,3.42,3.38,42.28,3.88,2.71,11.55,1.49,21.37,16.0,3.61,3.94,3.67,35.0,22.0,22.0,79.0,1.0,7.0,1.0,4.0,2.0,24.0,19.0,34.0,56.0,7.0,17.0,37.0,55.0,12.0,13.0,45.0,7.0,5.0,1.51,0.79,1.59,0.0,0.0,1.0,81.23,57.0,58.12,5.0,0.57,1.64,1.64,2.81,2.86,2.82
84764298476917,2022,Pelech-Mayfield,NYI,pairing,5on5,6,931.0,39.0,0.49,0.38,0.33,4.16,0.35,0.3,0.9,0.12,2.55,1.79,0.34,0.33,0.33,5.0,1.0,4.0,10.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,5.0,6.0,0.0,0.0,7.0,13.0,2.0,2.0,4.0,2.0,0.0,0.09,0.26,0.0,0.0,0.0,0.0,9.81,6.0,5.96,1.0,0.06,0.0,0.0,0.41,0.39,0.39,8.38,0.36,0.5,2.64,0.29,4.78,3.43,0.34,0.35,0.33,8.0,4.0,4.0,16.0,0.0,0.0,0.0,4.0,0.0,3.0,5.0,8.0,12.0,1.0,2.0,12.0,8.0,4.0,3.0,11.0,1.0,0.0,0.26,0.1,0.0,0.0,0.0,0.0,15.67,12.0,11.69,1.0,0.1,0.0,0.0,0.47,0.45,0.42
84764678478407,2022,Dunn-Oleksiak,SEA,pairing,5on5,13,676.0,111.0,0.27,0.45,0.43,4.14,0.12,0.22,1.02,0.12,2.56,1.95,0.12,0.12,0.12,3.0,3.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,6.0,0.0,0.0,1.0,13.0,4.0,0.0,6.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,9.7,6.0,6.26,0.0,0.04,0.0,0.0,0.16,0.17,0.17,5.38,0.31,0.34,1.4,0.2,3.25,2.5,0.31,0.31,0.31,5.0,3.0,3.0,11.0,1.0,0.0,0.0,1.0,0.0,3.0,3.0,4.0,7.0,0.0,0.0,1.0,7.0,2.0,3.0,6.0,2.0,0.0,0.1,0.21,0.0,0.0,1.0,0.0,10.85,8.0,7.86,2.0,0.07,0.0,0.0,0.38,0.38,0.37
847063884734198478498,2022,Marchand-Bergeron-Debrusk,BOS,line,5on5,3,701.0,18.0,0.62,0.71,0.67,10.07,0.61,0.69,2.29,0.32,5.79,4.3,0.59,0.57,0.55,10.0,4.0,3.0,17.0,0.0,0.0,0.0,3.0,0.0,5.0,6.0,10.0,14.0,1.0,2.0,13.0,6.0,0.0,2.0,12.0,2.0,0.0,0.32,0.29,0.0,0.0,0.0,0.0,16.24,14.0,13.26,1.0,0.14,0.0,0.0,0.76,0.71,0.67,5.57,0.37,0.33,1.18,0.15,2.68,2.29,0.37,0.37,0.37,6.0,1.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,6.0,0.0,0.0,7.0,11.0,1.0,2.0,5.0,2.0,0.0,0.11,0.26,0.0,0.0,1.0,0.0,7.13,7.0,7.19,2.0,0.07,0.0,0.0,0.44,0.44,0.44
847578684764548478402,2022,Hyman-Mcdavid-Nugent-Hopkins,EDM,line,5on5,8,2489.0,69.0,0.71,0.62,0.62,25.5,1.92,1.8,5.89,0.8,15.16,10.44,1.86,1.94,1.88,28.0,8.0,11.0,47.0,1.0,2.0,0.0,3.0,2.0,20.0,8.0,27.0,35.0,6.0,12.0,18.0,26.0,11.0,8.0,29.0,6.0,1.0,1.01,0.68,0.24,1.0,0.0,0.0,49.25,36.0,37.02,3.0,0.37,0.42,0.42,1.87,1.88,1.86,15.57,0.78,0.93,4.15,0.59,8.6,6.95,0.77,0.76,0.76,14.0,8.0,7.0,29.0,1.0,1.0,0.0,4.0,0.0,7.0,9.0,13.0,21.0,1.0,2.0,25.0,29.0,10.0,13.0,21.0,1.0,0.0,0.66,0.12,0.0,1.0,0.0,0.0,27.67,22.0,21.22,4.0,0.19,0.04,0.04,0.92,0.9,0.9
84780388480069,2022,Toews-Makar,COL,pairing,5on5,6,2731.0,23.0,0.74,0.69,0.65,37.49,3.91,2.61,9.86,1.28,20.85,14.49,3.82,3.82,3.73,38.0,15.0,27.0,80.0,2.0,5.0,1.0,5.0,0.0,21.0,20.0,36.0,51.0,1.0,2.0,31.0,18.0,7.0,7.0,38.0,10.0,5.0,1.19,1.2,1.53,0.0,1.0,1.0,78.03,53.0,51.98,5.0,0.54,1.53,1.53,2.93,2.88,2.85,20.59,1.41,1.29,4.86,0.63,11.15,8.67,1.39,1.48,1.45,18.0,10.0,8.0,36.0,2.0,1.0,0.0,6.0,0.0,10.0,9.0,16.0,26.0,3.0,6.0,28.0,26.0,5.0,9.0,19.0,9.0,0.0,0.51,0.9,0.0,1.0,1.0,0.0,38.15,28.0,29.82,5.0,0.27,0.13,0.13,1.55,1.64,1.62
847571484784838479318,2022,Jarnkrok-Matthews-Marner,TOR,line,5on5,9,2681.0,72.0,0.69,0.58,0.61,20.08,1.81,1.51,5.25,0.67,10.76,8.0,1.8,1.78,1.77,20.0,8.0,21.0,49.0,3.0,0.0,0.0,3.0,0.0,9.0,13.0,17.0,25.0,0.0,0.0,21.0,35.0,14.0,7.0,21.0,5.0,2.0,0.6,0.62,0.59,2.0,0.0,1.0,49.1,28.0,28.08,4.0,0.31,0.0,0.0,2.12,2.09,2.08,12.67,0.81,0.77,3.01,0.39,7.38,5.64,0.81,0.8,0.8,12.0,6.0,17.0,35.0,0.0,0.0,0.0,4.0,0.0,6.0,8.0,12.0,18.0,3.0,6.0,30.0,37.0,6.0,7.0,16.0,1.0,1.0,0.41,0.18,0.23,0.0,0.0,0.0,34.15,18.0,17.95,6.0,0.16,0.0,0.0,0.97,0.95,0.95
84764578476467,2022,Oleksiak-Larsson,SEA,pairing,5on5,13,1166.0,77.0,0.46,0.5,0.62,12.87,0.87,0.77,3.35,0.44,7.13,5.43,0.85,0.89,0.87,14.0,4.0,2.0,20.0,2.0,0.0,0.0,4.0,2.0,2.0,8.0,12.0,16.0,2.0,4.0,8.0,12.0,1.0,3.0,14.0,3.0,1.0,0.32,0.33,0.22,1.0,1.0,0.0,20.71,18.0,18.68,0.0,0.16,0.0,0.0,1.03,1.06,1.03,7.86,1.0,0.56,2.04,0.3,4.19,2.91,0.96,0.99,0.95,8.0,3.0,9.0,20.0,1.0,1.0,1.0,2.0,1.0,5.0,1.0,7.0,10.0,1.0,2.0,14.0,8.0,1.0,3.0,6.0,4.0,1.0,0.17,0.52,0.31,0.0,0.0,1.0,19.6,11.0,10.86,1.0,0.12,0.31,0.31,0.81,0.79,0.78
847168584779608478042,2022,Kempe-Kopitar-Arvidsson,LAK,line,5on5,2,820.0,9.0,0.71,0.77,0.76,11.93,1.33,0.89,2.67,0.39,6.28,4.45,1.28,1.22,1.18,14.0,2.0,8.0,24.0,0.0,2.0,0.0,5.0,0.0,5.0,4.0,14.0,16.0,0.0,0.0,11.0,6.0,1.0,2.0,8.0,7.0,1.0,0.31,0.8,0.22,0.0,0.0,0.0,22.17,16.0,14.71,2.0,0.19,0.42,0.42,1.1,1.01,0.99,3.5,0.53,0.25,0.8,0.13,1.93,1.36,0.49,0.57,0.53,2.0,3.0,2.0,7.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,4.0,2.0,4.0,11.0,4.0,1.0,2.0,3.0,1.0,1.0,0.17,0.09,0.27,0.0,0.0,1.0,7.5,5.0,5.3,2.0,0.05,0.27,0.27,0.32,0.33,0.31
84769028480036,2022,Heiskanen-Lindell,DAL,pairing,5on5,19,1654.0,125.0,0.17,0.31,0.25,5.84,0.43,0.35,1.35,0.19,3.13,2.55,0.43,0.43,0.43,6.0,2.0,6.0,14.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,6.0,8.0,1.0,2.0,7.0,7.0,3.0,8.0,7.0,1.0,0.0,0.26,0.17,0.0,0.0,0.0,0.0,13.95,8.0,8.19,2.0,0.07,0.0,0.0,0.51,0.5,0.5,17.53,2.15,1.2,4.56,0.63,9.04,6.43,2.05,2.19,2.1,17.0,7.0,7.0,31.0,3.0,4.0,1.0,3.0,1.0,6.0,7.0,14.0,21.0,1.0,2.0,8.0,24.0,5.0,4.0,15.0,6.0,3.0,0.54,0.77,0.84,2.0,1.0,0.0,31.59,24.0,24.28,2.0,0.25,0.85,0.85,1.55,1.57,1.53
847515884780478478569,2022,Bunting-O'Reilly-Acciari,TOR,line,5on5,5,1437.0,36.0,0.44,0.37,0.41,9.32,0.98,0.7,2.2,0.3,5.23,3.6,0.92,0.94,0.89,6.0,7.0,3.0,16.0,0.0,2.0,0.0,5.0,0.0,3.0,3.0,6.0,13.0,1.0,2.0,12.0,32.0,6.0,6.0,9.0,3.0,1.0,0.24,0.44,0.3,0.0,0.0,0.0,15.09,13.0,12.42,3.0,0.14,0.47,0.47,0.65,0.64,0.63,13.51,1.26,0.95,3.33,0.48,7.51,5.48,1.25,1.26,1.26,12.0,7.0,8.0,27.0,1.0,0.0,0.0,0.0,0.0,7.0,11.0,11.0,18.0,2.0,4.0,16.0,14.0,4.0,5.0,12.0,7.0,0.0,0.33,0.93,0.0,0.0,1.0,0.0,26.79,19.0,19.24,3.0,0.2,0.0,0.0,1.46,1.47,1.47
847516684784838482720,2022,Knies-Tavares-Marner,TOR,line,5on5,3,889.0,26.0,0.77,0.65,0.65,11.13,1.09,0.87,2.48,0.36,6.05,4.14,1.05,1.03,0.99,13.0,2.0,7.0,22.0,2.0,2.0,0.0,0.0,0.0,4.0,7.0,11.0,13.0,1.0,2.0,10.0,8.0,4.0,4.0,10.0,4.0,1.0,0.27,0.52,0.3,2.0,0.0,0.0,20.96,15.0,14.31,1.0,0.18,0.44,0.44,0.84,0.8,0.79,5.74,0.33,0.35,1.43,0.18,3.37,2.35,0.33,0.34,0.34,8.0,0.0,4.0,12.0,0.0,0.0,0.0,2.0,1.0,2.0,3.0,8.0,8.0,1.0,2.0,5.0,15.0,1.0,3.0,7.0,1.0,0.0,0.22,0.11,0.0,0.0,0.0,0.0,12.49,8.0,8.24,2.0,0.07,0.0,0.0,0.4,0.41,0.41
84706138478970,2022,Burns-Chatfield,CAR,pairing,5on5,9,623.0,61.0,0.54,0.47,0.47,4.66,0.32,0.34,1.24,0.19,2.77,2.13,0.32,0.32,0.32,4.0,3.0,2.0,9.0,0.0,1.0,0.0,1.0,0.0,2.0,3.0,4.0,7.0,2.0,4.0,3.0,7.0,2.0,3.0,6.0,1.0,0.0,0.18,0.14,0.0,0.0,0.0,0.0,8.61,7.0,6.73,3.0,0.07,0.14,0.14,0.26,0.26,0.26,5.73,0.28,0.33,1.5,0.18,3.47,2.25,0.28,0.28,0.28,7.0,1.0,2.0,10.0,1.0,0.0,0.0,2.0,0.0,2.0,3.0,6.0,7.0,1.0,2.0,4.0,7.0,0.0,5.0,7.0,1.0,0.0,0.17,0.11,0.0,0.0,1.0,0.0,10.07,8.0,8.23,2.0,0.07,0.0,0.0,0.34,0.35,0.34
847166984758558476921,2022,Martinook-Stastny-Fast,CAR,line,5on5,8,1371.0,80.0,0.44,0.61,0.56,9.41,0.78,0.69,2.38,0.34,5.64,4.16,0.75,0.8,0.77,8.0,6.0,11.0,25.0,1.0,0.0,0.0,0.0,1.0,6.0,6.0,7.0,13.0,1.0,2.0,17.0,16.0,2.0,1.0,10.0,4.0,0.0,0.23,0.55,0.0,0.0,1.0,0.0,25.12,14.0,14.1,1.0,0.14,0.0,0.0,0.92,0.95,0.92,8.56,0.99,0.78,1.68,0.26,4.4,2.89,0.89,1.0,0.9,8.0,3.0,5.0,16.0,1.0,2.0,1.0,1.0,0.0,3.0,4.0,7.0,10.0,0.0,0.0,12.0,10.0,3.0,7.0,5.0,5.0,1.0,0.2,0.51,0.29,0.0,1.0,0.0,16.34,11.0,11.34,5.0,0.16,0.4,0.4,0.75,0.76,0.69
847662484769188477353,2022,Vesey-Goodrow-Motte,NYR,line,5on5,7,3072.0,25.0,0.43,0.45,0.48,23.55,1.61,1.36,7.23,0.86,11.29,8.67,1.58,1.64,1.62,22.0,9.0,10.0,41.0,1.0,4.0,1.0,2.0,2.0,14.0,8.0,21.0,30.0,7.0,20.0,20.0,42.0,10.0,7.0,26.0,4.0,1.0,0.73,0.51,0.37,0.0,0.0,1.0,40.5,31.0,31.09,5.0,0.28,0.48,0.48,1.41,1.44,1.42,25.38,2.11,1.52,5.74,0.82,13.13,10.69,2.04,2.11,2.05,27.0,7.0,16.0,50.0,1.0,4.0,1.0,0.0,0.0,14.0,15.0,26.0,33.0,10.0,26.0,22.0,31.0,6.0,12.0,23.0,9.0,2.0,0.65,0.97,0.48,0.0,0.0,1.0,49.8,34.0,33.84,6.0,0.32,0.58,0.58,1.85,1.83,1.8
847793384801858482113,2022,Luostarinen-Lundell-Reinhart,FLA,line,5on5,15,8211.0,86.0,0.52,0.46,0.41,52.97,5.16,3.87,12.76,1.67,27.6,19.93,4.84,5.3,4.97,51.0,20.0,41.0,112.0,4.0,4.0,0.0,11.0,3.0,24.0,25.0,47.0,67.0,6.0,12.0,83.0,83.0,16.0,22.0,51.0,14.0,6.0,1.67,1.86,1.62,2.0,1.0,1.0,114.2,71.0,72.93,18.0,0.82,0.9,0.9,5.08,5.22,5.01,71.81,4.78,4.37,18.83,2.35,41.76,29.91,4.67,4.62,4.52,67.0,35.0,29.0,131.0,2.0,3.0,1.0,20.0,2.0,34.0,41.0,65.0,100.0,3.0,6.0,94.0,80.0,13.0,26.0,83.0,17.0,2.0,2.02,2.27,0.48,1.0,0.0,1.0,127.14,102.0,98.94,14.0,0.9,0.58,0.58,5.1,4.94,4.87
847585584769218480829,2022,Martinook-Kotkaniemi-Fast,CAR,line,5on5,12,5920.0,76.0,0.59,0.55,0.55,58.64,6.33,4.02,14.43,1.96,31.77,23.5,5.96,6.25,5.9,56.0,26.0,38.0,120.0,7.0,7.0,0.0,14.0,3.0,28.0,23.0,49.0,75.0,5.0,10.0,45.0,60.0,13.0,10.0,53.0,19.0,10.0,1.27,2.45,2.61,4.0,1.0,2.0,119.24,82.0,81.3,5.0,0.84,1.75,1.75,5.42,5.42,5.26,50.21,4.35,3.4,13.29,1.82,25.29,18.86,4.06,4.47,4.18,46.0,21.0,31.0,98.0,5.0,6.0,0.0,7.0,0.0,23.0,26.0,41.0,62.0,7.0,14.0,68.0,54.0,11.0,25.0,47.0,16.0,4.0,1.44,1.84,1.07,2.0,2.0,1.0,100.19,67.0,68.1,18.0,0.71,1.17,1.17,3.89,4.0,3.83
